time,true_angle,gyro_meas,accel_meas,filtered_angle
3.61,3.619999999999967,1.0071436098996864,3.470664989348342,3.6046629275507525
3.62,3.6299999999999666,0.8153728924137159,3.601547145330406,3.6124029102515554
3.63,3.6399999999999664,0.9519167226862457,3.6551326055490736,3.6228659393708145
3.64,3.649999999999966,1.1818007812207088,3.671388074233052,3.635744752502042
3.65,3.659999999999966,1.0377590986988712,3.732626662983258,3.6487180246408735
3.66,3.6699999999999657,0.9678356826966488,3.7073508040041108,3.6598692429956614
3.67,3.6799999999999655,0.8932796703134613,3.6178689220087423,3.667233336316946
3.68,3.6899999999999653,0.8612830369327972,3.607685610099453,3.6737349683469844
3.69,3.699999999999965,1.049478969772505,3.6207855116142125,3.682242303341439
3.7,3.709999999999965,1.0814478342483633,3.5777143287571644,3.6894622087284437
3.71,3.7199999999999647,0.9770672215677711,3.7975455399274733,3.7021409439875823
3.72,3.7299999999999645,1.0419055118626113,3.5750274781545732,3.7082813560883
3.73,3.7399999999999642,0.9536689512870922,3.8827236718693983,3.722751951471175
3.74,3.749999999999964,1.1923888114749317,3.863944482819726,3.7385691297121584
3.75,3.759999999999964,1.0196680026418183,3.8421353198881683,3.7515996893584247
3.7600000000000002,3.7699999999999636,0.8569986532147262,3.630367011470118,3.7562030741369012
3.77,3.7799999999999634,1.0253676806498566,3.6722288778312104,3.763539494262286
3.7800000000000002,3.789999999999963,0.895153816702216,3.9450491664067417,3.777708537209748
3.79,3.799999999999963,1.0813300038865967,3.856784174815253,3.7906001715602917
3.8000000000000003,3.8099999999999627,0.767471319710209,3.9031616365569124,3.801494472580024
3.81,3.8199999999999625,0.8514314790705021,3.7440819733585267,3.808033415879007
3.8200000000000003,3.8299999999999623,1.0155334187385288,3.768304820844371,3.816684352688284
3.83,3.839999999999962,0.9526301447763037,4.052616733584395,3.833145228077849
3.84,3.849999999999962,0.9672438079013129,3.7825891959198334,3.8410500073591987
3.85,3.8599999999999617,0.9037481644784282,4.004853719365407,3.8548801337570375
3.86,3.8699999999999615,0.9945461314053136,3.8750651453293297,3.86524263947128
3.87,3.8799999999999613,0.8819641950574005,3.9468162089103846,3.8763952304483804
3.88,3.889999999999961,1.1522278136805135,4.004206192513231,3.8916044833172814
3.89,3.899999999999961,0.9382119599232576,3.849214219861701,3.899566213845603
3.9,3.9099999999999606,0.8442521829424704,4.056490998376118,3.912700173218796
3.91,3.9199999999999604,0.8841440209157154,3.8223033048958346,3.9186979237917425
3.92,3.92999999999996,0.9937313835232855,3.9332952776737993,3.9289406784573564
3.93,3.93999999999996,1.0143200240320287,3.918106500988208,3.938606205818923
3.94,3.9499999999999598,0.9404994436397703,3.9503800732414693,3.948241507991267
3.95,3.9599999999999596,0.8058627270148679,4.124507598817351,3.9616055463096997
3.96,3.9699999999999593,1.1258093779055658,3.9688468272635737,3.9729499387415714
3.97,3.979999999999959,0.9282837459569462,4.084102111597813,3.985557774206441
3.98,3.989999999999959,1.0977078578632635,3.904898745728315,3.9939695184852533
3.99,3.9999999999999587,1.1049601432796003,3.992031587095311,4.004832597905802
4.0,4.009999999999959,1.0856935121299558,4.064207542869326,4.01738101677985
4.01,4.019999999999959,0.9221696859522348,4.15762431764532,4.030833283601811
4.0200000000000005,4.0299999999999585,0.8622862820947838,3.9729360578735173,4.037681663588217
4.03,4.039999999999958,0.8980355551791823,4.146907659685179,4.049970203473132
4.04,4.049999999999958,1.09988084263641,4.24111354811392,4.066752187531166
4.05,4.059999999999958,1.056154127547177,4.032547254008708,4.076269187232203
4.0600000000000005,4.069999999999958,0.9811918783034295,4.11679040735208,4.087332420017382
4.07,4.079999999999957,0.9563213373696108,4.174136118451071,4.099579918652271
4.08,4.089999999999957,1.0115642316422124,4.1546550283383725,4.111415298491041
4.09,4.099999999999957,1.0198644417001899,3.9516743051530048,4.116771479804135
4.1,4.109999999999957,0.9660454258290896,4.069705718695612,4.125002267490859
4.11,4.119999999999957,1.0055502660032192,3.908556466777259,4.128415962063012
4.12,4.129999999999956,0.996037281363204,4.118107034067606,4.13797653867678
4.13,4.139999999999956,0.9968170748943181,4.23958667051757,4.150963086200201
4.14,4.149999999999956,1.071847680198156,4.124146256968452,4.160774852184983
4.15,4.159999999999956,0.9626524397226839,4.236290896879594,4.1726479471557045
4.16,4.1699999999999555,1.1037535792987203,4.101253443036531,4.181413391235366
4.17,4.179999999999955,1.0770428808628538,4.163537482226894,4.1915325542884805
4.18,4.189999999999955,0.8681424238293474,4.069997841197552,4.196446069572389
4.19,4.199999999999955,1.0687847053952777,4.19902840581581,4.207063092229373
4.2,4.209999999999955,0.8999574194801194,4.431603112374614,4.222832669943874
4.21,4.2199999999999545,0.986217430567224,4.120752525070318,4.229509221199103
4.22,4.229999999999954,1.0349317238682687,4.3261850327890095,4.242705872149606
4.23,4.239999999999954,0.9894028446272639,4.25413510137272,4.252878700315983
4.24,4.249999999999954,0.8308777511306271,4.316136713030722,4.263101083188527
4.25,4.259999999999954,1.0046541967776963,4.157392745547917,4.269854372168501
4.26,4.269999999999953,0.9721293355381361,4.295734926651317,4.280283835621538
4.2700000000000005,4.279999999999953,1.1566729633626658,4.314122076475464,4.292750574806996
4.28,4.289999999999953,0.8919594161801632,4.240688330577408,4.300029363757446
4.29,4.299999999999953,1.1295573620840826,4.186219647671297,4.307703542452837
4.3,4.3099999999999525,0.992311068708959,4.265510909306823,4.316200841258693
4.3100000000000005,4.319999999999952,0.9827436413329226,4.386684083425598,4.328037381329402
4.32,4.329999999999952,1.0766980224956764,4.405524045228686,4.341017273848577
4.33,4.339999999999952,1.0566210182611289,4.288810587903749,4.349854134330393
4.34,4.349999999999952,1.057875028917354,4.495502906604302,4.364738329806108
4.3500000000000005,4.3599999999999515,0.985686670892248,4.390965732348584,4.375309266306112
4.36,4.369999999999951,0.9657245729925881,4.57733432937232,4.391070804047446
4.37,4.379999999999951,0.795712117155765,4.318055882396354,4.396826273147462
4.38,4.389999999999951,0.9337374026178393,4.548878799358846,4.410782084620378
4.39,4.399999999999951,1.054067438077518,4.284970032792738,4.4174449810776135
4.4,4.40999999999995,1.0542111963255376,4.485126882069991,4.429988756731126
4.41,4.41999999999995,1.0638284548156591,4.367300474629722,4.438653724645385
4.42,4.42999999999995,0.919861096308777,4.3911484954016675,4.446365442720141
4.43,4.43999999999995,0.8440716011548256,4.497942687691506,4.456357096019495
4.44,4.4499999999999496,0.9484150465978017,4.5123879968869876,4.467509481216309
4.45,4.459999999999949,0.9782350752073987,4.510715510655163,4.47857248594354
4.46,4.469999999999949,0.9674267606504111,4.628619131831637,4.492809947002337
4.47,4.479999999999949,1.0521548027801026,4.544939282551706,4.504914867400628
4.48,4.489999999999949,1.0387296599487774,4.548115500436689,4.516628895962796
4.49,4.4999999999999485,0.9823997883639771,4.580601030451578,4.528442254706303
4.5,4.509999999999948,0.9436102105167642,4.426510042651217,4.534819304523564
4.51,4.519999999999948,0.856461547572033,4.799753441997466,4.5515435899216765
4.5200000000000005,4.529999999999948,1.021575100829104,4.5621779023027385,4.562164423557212
4.53,4.539999999999948,0.8836280040427624,4.440071767809418,4.567386675234999
4.54,4.549999999999947,1.0494609295078778,4.494521394636913,4.575683186359036
4.55,4.559999999999947,1.061011510116069,4.575847672902469,4.586301044454088
4.5600000000000005,4.569999999999947,0.7987481827600602,4.602460627432467,4.594862700503302
4.57,4.579999999999947,1.0036093606695062,4.61514511705111,4.605538803312329
4.58,4.589999999999947,1.0325576642921375,4.697465338637339,4.618690768660107
4.59,4.599999999999946,0.7311930345338773,4.795092195678106,4.631530686268899
4.6000000000000005,4.609999999999946,0.8561717977199207,4.685097540614106,4.641874444991472
4.61,4.619999999999946,0.8848687214949106,4.518209082603607,4.647086699792453
4.62,4.629999999999946,0.7258902326837529,4.801604942857133,4.659229863297254
4.63,4.6399999999999455,0.8707336322981786,4.613456785096578,4.666692729959252
4.64,4.649999999999945,0.8767261412748784,4.5610821734649605,4.672366138354605
4.65,4.659999999999945,0.8100153213964152,4.605130795165465,4.678532450942167
4.66,4.669999999999945,0.9110650672118726,4.651783382443967,4.6868943315932965
4.67,4.679999999999945,0.7833976933792339,4.6945932794471235,4.695061751101044
4.68,4.689999999999944,0.9521393162916891,4.644535051785163,4.703083153162029
4.69,4.699999999999944,0.8036577250806912,4.842834680566547,4.715469293435435
4.7,4.709999999999944,0.9840329045659123,4.705244519162806,4.725054502466384
4.71,4.719999999999944,1.2528867411702453,4.721070503918279,4.73743077737164
4.72,4.729999999999944,0.9452128532755789,4.814575355682219,4.749301829824024
4.73,4.739999999999943,1.1564776089722186,4.547254631183698,4.754698179033017
4.74,4.749999999999943,1.0002492787390604,4.880873988227763,4.768558804103877
4.75,4.759999999999943,0.9434367351474747,4.878619281786781,4.781410542173912
4.76,4.769999999999943,0.9715559509817118,4.7092732389328305,4.788990037894128
4.7700000000000005,4.7799999999999425,1.1356064093732687,4.936199781619903,4.804846852698916
4.78,4.789999999999942,1.103583851213133,4.720662609243013,4.813353678652831
4.79,4.799999999999942,0.9059726170909359,4.638802608490718,4.817150851943489
4.8,4.809999999999942,1.099368812832284,4.801877878456866,4.827641054943639
4.8100000000000005,4.819999999999942,1.1129962570878813,4.818204626029944,4.83843393438766
4.82,4.8299999999999415,1.0920822764894607,4.781175681067859,4.847554467736032
4.83,4.839999999999941,1.0742403343737057,4.969523856337489,4.861965588260272
4.84,4.849999999999941,1.0798449329635464,4.7025146213966655,4.86785330308407
4.8500000000000005,4.859999999999941,0.9563729864212154,4.805755993588585,4.875471541019181
4.86,4.869999999999941,0.9253758262939591,4.868018790520373,4.884439663593788
4.87,4.87999999999994,0.9405937686427291,5.042624833862476,4.898618577389852
4.88,4.88999999999994,1.1134999893197763,4.871962717791104,4.908862502044535
4.89,4.89999999999994,1.1597855638819583,4.912784336566699,4.920479282384761
4.9,4.90999999999994,0.9770859084518738,5.137491764986339,4.936842970078444
4.91,4.9199999999999395,0.8159222901910544,4.8487339442591395,4.942370346173854
4.92,4.929999999999939,1.1067573176785248,4.800766799676328,4.949051037956396
4.93,4.939999999999939,1.2494970584037588,4.978655189321543,4.96230809378618
4.94,4.949999999999939,1.0810458042428406,5.0150169705188175,4.974644256764646
4.95,4.959999999999939,1.1788348722186293,4.925752772419233,4.984832071626532
4.96,4.9699999999999385,1.083223780400504,4.983614296176973,4.995533413047674
4.97,4.979999999999938,1.0666926869127926,4.950907786319579,5.004742546759222
4.98,4.989999999999938,1.0057072605157373,5.059083458356961,5.016372019400344
4.99,4.999999999999938,1.0432499596200997,4.989542845690555,5.025894992445476
5.0,5.009999999999938,0.9695571151167021,4.912023232328391,5.032028837264848
5.01,5.019999999999937,0.9734762746383722,5.016675652062487,5.041177897056904
5.0200000000000005,5.029999999999937,0.9747925032548923,5.088831712786659,5.052260049530029
5.03,5.039999999999937,0.9788321350342635,5.21692370608737,5.066973153073706
5.04,5.049999999999937,0.9495354775106065,5.366057565182768,5.085562105848355
5.05,5.0599999999999365,1.093907746610425,4.9972356406391825,5.093783485209132
5.0600000000000005,5.069999999999936,1.0365919467110172,5.1418762742832484,5.105593500720672
5.07,5.079999999999936,1.0467571991936417,4.989034554208189,5.112475147941282
5.08,5.089999999999936,1.0180278776763596,5.081943404149503,5.121672220735711
5.09,5.099999999999936,1.0556421181664932,5.252140973378213,5.136148038956223
5.1000000000000005,5.1099999999999355,0.9585605405169334,5.144785621172079,5.145990928890193
5.11,5.119999999999935,0.9054681626332262,4.9665993748174015,5.1495652290132155
5.12,5.129999999999935,1.1439775057342707,5.111324336650733,5.159713767812687
5.13,5.139999999999935,0.9616984028461405,4.938877773302769,5.16249296553799
5.14,5.149999999999935,0.8713179275381306,5.039563134236194,5.167322239129941
5.15,5.159999999999934,1.059728033807409,5.12966720058848,5.176547522283589
5.16,5.169999999999934,0.8713482448238234,4.968596486794405,5.1787211364014825
